Date,ADS.DE,ALV.DE,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,CBK.DE,CON.DE,DB1.DE,DBK.DE,DTE.DE,EOAN.DE,FME.DE,FRE.DE,HEI.DE,HEN3.DE,IFX.DE,LHA.DE,LIN.DE,LXS.DE,MRK.DE,MUV2.DE,RWE.DE,SAP.DE,SDF.DE,SIE.DE,TKA.DE,VOW3.DE,^GDAXI
2020-01-17,311.6499938964844,219.64999389648438,64.5199966430664,75.25,105.9000015258789,71.05999755859375,5.283999919891357,102.5865707397461,146.4499969482422,7.5879998207092285,14.680000305175781,10.194000244140625,67.86000061035156,48.36125564575195,64.04000091552734,93.44000244140625,21.1299991607666,10.883621215820312,192.14999389648438,56.380001068115234,115.5,268.6000061035156,30.959999084472656,125.95999908447266,10.234999656677246,105.56092071533203,11.994999885559082,181.36000061035156,13526.1298828125
2020-01-20,310.25,221.6999969482422,64.91000366210938,75.5,106.69999694824219,71.63999938964844,5.1620001792907715,101.26310729980469,146.60000610351562,7.423999786376953,14.760000228881836,10.267999649047852,68.86000061035156,48.381221771240234,64.5199966430664,94.41999816894531,21.139999389648438,10.665948867797852,191.10000610351562,56.31999969482422,116.30000305175781,271.6000061035156,31.290000915527344,125.66000366210938,10.329999923706055,105.30851745605469,11.989999771118164,182.02000427246094,13548.9404296875
2020-01-21,311.5,220.5500030517578,64.69999694824219,75.75,105.80000305175781,71.41000366210938,5.133999824523926,99.45674896240234,148.60000610351562,7.5,14.831999778747559,10.26200008392334,69.72000122070312,49.254615783691406,64.68000030517578,94.91999816894531,21.05500030517578,10.305540084838867,190.75,56.31999969482422,117.4000015258789,270.3999938964844,31.149999618530273,126.19999694824219,10.104999542236328,105.65106964111328,11.755000114440918,181.3000030517578,13555.8701171875
2020-01-22,315.04998779296875,219.10000610351562,64.16000366210938,74.68000030517578,105.5,70.94999694824219,5.125999927520752,98.74136352539062,150.5500030517578,7.572000026702881,14.868000030517578,10.295999526977539,70.0,48.790470123291016,64.63999938964844,94.33999633789062,21.350000381469727,10.326951026916504,190.0,55.47999954223633,117.0,271.20001220703125,31.18000030517578,126.5999984741211,9.27400016784668,104.58734893798828,11.479999542236328,179.13999938964844,13515.75
2020-01-23,310.6000061035156,218.5500030517578,63.09000015258789,74.0999984741211,104.75,69.69000244140625,5.078999996185303,95.34327697753906,148.0500030517578,7.684000015258789,14.668000221252441,10.326000213623047,69.9800033569336,48.10672378540039,64.66000366210938,93.9000015258789,21.524999618530273,10.280561447143555,188.10000610351562,54.880001068115234,117.44999694824219,269.5,31.049999237060547,123.83999633789062,9.258000373840332,104.20873260498047,11.149999618530273,176.5800018310547,13388.419921875
2020-01-24,313.0,220.9499969482422,63.689998626708984,75.25,106.5,69.41000366210938,5.139999866485596,92.19557189941406,150.10000610351562,7.828999996185303,14.800000190734863,10.458000183105469,72.0199966430664,48.73556900024414,65.0999984741211,95.63999938964844,22.0049991607666,10.294835090637207,192.35000610351562,55.5,120.0,272.70001220703125,31.920000076293945,126.9000015258789,8.682000160217285,106.30011749267578,11.3149995803833,177.52000427246094,13576.6796875
2020-01-27,300.0,215.25,62.130001068115234,73.55999755859375,103.94999694824219,67.69999694824219,5.079999923706055,89.7095947265625,147.60000610351562,7.747000217437744,14.564000129699707,10.321999549865723,70.81999969482422,47.562721252441406,63.36000061035156,93.5999984741211,21.239999771118164,9.848785400390625,185.25,53.2599983215332,117.5999984741211,266.70001220703125,31.600000381469727,122.45999908447266,8.276000022888184,103.5055923461914,11.15999984741211,171.63999938964844,13204.76953125
2020-01-28,301.95001220703125,219.5500030517578,62.84000015258789,75.6500015258789,104.3499984741211,66.81999969482422,5.23199987411499,93.26864624023438,148.9499969482422,7.869999885559082,14.90999984741211,10.402000427246094,72.08000183105469,48.630760192871094,63.540000915527344,93.31999969482422,20.93000030517578,9.991520881652832,188.4499969482422,53.79999923706055,118.75,271.29998779296875,31.700000762939453,119.83999633789062,8.428000450134277,103.99238586425781,11.75,172.4600067138672,13323.6904296875
2020-01-29,296.29998779296875,220.85000610351562,63.060001373291016,74.9000015258789,103.75,66.55000305175781,5.260000228881836,92.3386459350586,150.0,7.973999977111816,14.857999801635742,10.395999908447266,71.91999816894531,48.38621139526367,63.720001220703125,93.72000122070312,20.854999542236328,10.112847328186035,190.3000030517578,54.70000076293945,119.05000305175781,272.0,31.860000610351562,120.0,8.788000106811523,104.8577880859375,11.734999656677246,169.9199981689453,13345.0
2020-01-30,292.8999938964844,218.4499969482422,62.0,73.45999908447266,103.5,65.55999755859375,5.229000091552734,92.14191436767578,148.60000610351562,8.310999870300293,14.678000450134277,10.321999549865723,70.87999725341797,46.91391372680664,62.599998474121094,93.44000244140625,20.360000610351562,10.012930870056152,187.3000030517578,54.41999816894531,118.19999694824219,268.79998779296875,31.790000915527344,118.18000030517578,8.668000221252441,102.53202056884766,11.704999923706055,164.0,13157.1201171875
2020-01-31,285.79998779296875,215.85000610351562,61.06999969482422,73.05000305175781,102.4000015258789,64.33999633789062,5.199999809265137,92.052490234375,147.0500030517578,8.284000396728516,14.605999946594238,10.239999771118164,69.69999694824219,46.0405158996582,61.279998779296875,91.94000244140625,19.576000213623047,9.870195388793945,184.0500030517578,54.31999969482422,115.9000015258789,266.29998779296875,31.34000015258789,117.81999969482422,8.800000190734863,100.63895416259766,11.164999961853027,162.3800048828125,12981.9697265625
2020-02-03,285.0,217.10000610351562,60.70000076293945,73.31999969482422,103.5,64.37999725341797,5.228000164031982,91.48017883300781,149.4499969482422,8.130999565124512,14.637999534606934,10.40999984741211,69.9000015258789,46.245140075683594,62.29999923706055,93.12000274658203,19.511999130249023,10.034341812133789,186.14999389648438,54.900001525878906,117.3499984741211,270.29998779296875,31.610000610351562,120.0,8.802000045776367,100.26033782958984,10.595000267028809,162.8000030517578,13045.1904296875
